Fiji;FJI;1.252526731;1.661643787;1.256573592;1.043133668;0.83235853;0.814001616;0.841945678;0.660461662;0.765934461;0.870451591;1.117354061;0.912510318;1.004834318;0.995724294;0.977088827;0.983636071;1.047198701;0.999162395;0.962398629;0.973254471;1.039955315;1.297534785;1.093006254;1.285127856;1.654467757;1.334502997;1.470573882;1.38577596;1.058421195;0.92787918;1.420197065;1.261335643;1.225061816;1.54625997;1.900256563;2.482303682;2.345470364
France;FRA;9.161529158;8.203107304;7.841028004;7.543287697;7.194881769;7.075849582;6.767999746;6.587686527;6.458902178;6.742280767;6.451223276;6.67168905;6.217259025;6.089252757;5.699231509;5.864118291;6.280953607;5.862811599;6.271267469;6.098157837;5.946665463;6.153060599;6.068664472;6.115998108;6.120078568;6.099598855;5.906266386;5.76638535;5.690501857;5.438357063;5.428980862;5.077911102;5.075062341;5.062171964;4.573459729;0;0
Faroe Islands;FRO;9.730830468;10.06380789;10.39210574;10.962754;11.10939832;11.40628723;10.7245624;10.7599301;11.27584881;12.28397575;14.89326057;13.93024194;13.88688248;12.60219167;12.55493283;12.53812603;13.18399649;12.89167176;13.52373308;13.58265139;14.7511715;16.22946145;15.37200686;15.46213527;15.71571429;15.1376514;14.19473971;14.41497125;13.18954412;12.04231509;13.19119923;11.88518077;12.34009155;14.16510064;12.46290659;12.66824832;13.09289436
Micronesia (Federated States of);FSM;0;0;0;0;0;0;0;0;0;0;0;0;0.976526053;0.952788337;0.968367443;0.988970417;0.98173946;1.014103982;1.084429987;1.020680825;1.160853615;1.573922536;1.336195459;1.337807878;1.341270809;1.140225575;1.148427936;1.263950059;1.062457143;1.424423404;0.997716473;1.134306428;1.19302241;1.280884769;1.262764551;1.313310988;1.297581999
Gabon;GAB;9.13306798;8.82901345;8.582718312;7.038782697;7.446818156;7.638955251;5.845299324;4.603330942;4.824199833;6.248553931;4.73877395;4.64865549;4.919427796;4.846468851;4.151693773;4.262043457;4.289871558;4.20246763;4.256005456;4.009364898;3.821159921;3.815653063;3.549402902;3.517111594;3.461695456;3.515238226;2.917903831;2.796489822;2.752894227;2.711227029;2.955473666;2.938589071;2.890121176;2.906039445;2.826459284;2.701741965;2.649976866
United Kingdom;GBR;10.28675704;9.955296648;9.740461658;9.687798405;9.381702909;9.900139784;10.03463939;10.06774667;10.02074396;10.19193063;9.710881678;9.870809033;9.660929998;9.454695828;9.448399895;9.274846236;9.480231059;9.042720853;9.094403914;9.047636069;9.199549233;9.233174987;8.904123108;9.053277839;8.989140127;8.982938536;8.89871022;8.617163681;8.440027735;7.569322681;7.84936515;7.073165082;7.351014938;7.109814294;6.497340931;6.220239615;5.776795985
Georgia;GEO;0;0;0;0;0;0;0;0;0;0;0;0;3.146690058;2.026478386;1.257952315;0.494421093;0.905381906;1.020036493;1.169158925;1.045271664;1.11256641;0.939044777;0.851651433;0.954857055;1.100845101;1.298612238;1.584796154;1.663381913;1.394021592;1.636221401;1.667568685;2.127117929;2.264785831;2.206511985;2.41448868;2.630200823;2.717167113
Ghana;GHA;0.231506797;0.268523035;0.260653947;0.30381653;0.208095982;0.260174412;0.231470925;0.242445905;0.24741067;0.232997176;0.260877597;0.281402362;0.239885479;0.274567984;0.314851868;0.310144312;0.321289122;0.355459117;0.348778536;0.348136138;0.326207375;0.350238104;0.366584428;0.367755038;0.34545677;0.320563088;0.418167076;0.427956066;0.387804781;0.318896741;0.401777969;0.453974817;0.571706967;0.551821465;0.560735246;0.594373807;0.585289432
Gibraltar;GIB;2.927257609;1.716875125;0.741032636;1.243809782;1.127036164;1.509364067;1.386437066;1.637334707;2.389416647;2.387124405;4.906611315;6.823030804;8.137586685;8.312292938;9.872001958;9.585424509;9.746263505;9.975516866;10.28577153;10.45003112;10.73774817;10.90747421;10.85181609;10.9260943;11.6932398;12.032361;12.50974055;12.36300982;12.67534789;13.76558916;13.86657734;13.41904677;13.73244962;14.58441173;15.65746479;17.17411667;18.8040134
Guinea;GIN;0.197974724;0.199229635;0.193567092;0.183510748;0.183819463;0.181650728;0.177180661;0.171298251;0.171627648;0.169452653;0.158172739;0.157118529;0.157795861;0.15790529;0.176588973;0.17755854;0.182765788;0.18521471;0.191262166;0.196216937;0.199353213;0.204325347;0.21012677;0.214915002;0.217742097;0.20046652;0.203297045;0.206886477;0.224791637;0.227060669;0.255447904;0.266742837;0.242354579;0.211075838;0.213752571;0.236402921;0.255224608
Gambia;GMB;0.247441333;0.2397902;0.237936745;0.230431634;0.237495418;0.228039117;0.203941872;0.216219046;0.209916148;0.196238676;0.207220019;0.199479587;0.192722937;0.197027512;0.191022398;0.191704583;0.189005842;0.186324161;0.195474609;0.215345622;0.208715469;0.2210865;0.21412971;0.207385899;0.215629922;0.211410463;0.221202743;0.214673555;0.217074088;0.219141873;0.241304353;0.242066243;0.238690485;0.220351162;0.253640982;0.251397985;0.247408381
Guinea-Bissau;GNB;0.187647839;0.180161148;0.176471024;0.172261858;0.189536649;0.197610997;0.20542911;0.212928127;0.23187842;0.242213695;0.176720898;0.176453251;0.176099378;0.175719722;0.171942315;0.168388048;0.165056314;0.178086728;0.149301221;0.165105668;0.122100956;0.122521608;0.122773831;0.151445681;0.153548708;0.158139085;0.157052834;0.163665577;0.15712789;0.158153972;0.156544829;0.157191765;0.157648792;0.155734209;0.160335469;0.160425788;0.164583657
Equatorial Guinea;GNQ;0.23475467;0.263539531;0.257667849;0.20226407;0.243322314;0.187454206;0.2186151;0.258521963;0.269249369;0.288583936;0.148713704;0.152490568;0.14757661;0.150599714;0.160733295;0.169779454;0.2488015;0.567350781;0.328294765;0.838322705;0.756168537;6.861844709;9.652286508;11.20397458;9.84585375;10.048921;10.4284496;9.572641407;7.467416709;7.516219517;7.305717547;9.523729471;6.774336665;7.154038459;6.512062095;5.158919293;4.653235449
Greece;GRC;5.333642555;5.213292152;5.326966418;5.640921404;5.765561878;6.100162266;5.93248835;6.346832663;6.773932665;7.352537262;7.284521642;7.176639815;7.260257729;7.238006236;7.410792356;7.458879643;7.563654136;7.852506913;8.185367878;8.050452819;8.47843382;8.636014274;8.591970187;8.760745127;8.867967195;8.980839448;8.827796219;8.892293442;8.662824281;8.277892345;7.540183868;7.189762915;7.247671369;6.335945747;6.19952668;6.01244039;5.793848369
Grenada;GRD;0.535436697;0.647543788;0.669433646;0.649236089;0.633031063;0.623726812;0.658801689;0.737559837;0.971687729;1.059345467;1.103933313;1.140472735;1.207677662;1.231914894;1.439457686;1.499152441;1.524875991;1.660795337;1.725291852;1.897366057;1.854307469;1.882352371;1.981511859;2.080217297;1.967972246;2.067178796;2.201604834;2.265947333;2.39932294;2.391770411;2.450810953;2.369217948;2.525529103;2.81372839;2.155038475;2.375541748;2.427794052
Greenland;GRL;11.24936255;10.35388235;10.03974757;6.968003839;10.78529412;9.581071429;6.100242991;4.338040665;9.970492701;8.554122966;6.265557554;6.276846847;5.901681736;5.845942029;5.351837838;5.783082437;6.494329159;6.875625;6.405811052;6.667272727;8.09088968;7.223371783;6.672101609;7.558160839;10.24499657;10.69152542;11.04479163;11.28207939;11.71815083;10.2217389;11.66377295;12.44034101;10.00501672;9.803250536;8.989181988;9.083526393;9.071886235
Guatemala;GTM;0.654598477;0.561107288;0.499357535;0.426030524;0.446071983;0.446977651;0.456513148;0.479254591;0.481580154;0.482215354;0.561996063;0.543533086;0.630502129;0.577918618;0.68133898;0.696555562;0.631296822;0.704279667;0.792409798;0.789415916;0.855545511;0.875392419;0.896259055;0.855364181;0.896935588;0.952129748;0.938859546;0.919945935;0.811905615;0.828992678;0.799505838;0.795696386;0.80400444;0.858738189;0.911580226;1.017131099;1.059947788
Guam;GUM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guyana;GUY;2.293775708;2.303215168;1.797719284;1.600594648;1.811695792;1.841984074;1.367127305;1.728328545;1.871020557;1.588606262;1.534270404;1.507241354;1.400960724;1.390665443;1.826503236;1.921910281;1.995462641;2.099658298;2.198902064;2.240288445;2.15586;2.140542347;2.122046647;2.1013537;2.183273728;1.92647451;1.729478269;2.092694454;2.086823144;2.094117033;2.29482304;2.369808039;2.640787187;2.549999012;2.632392779;2.628050433;3.090037673
Hong Kong;HKG;3.291036717;3.605876259;3.742575933;3.931746272;4.139887364;4.217970749;4.651619303;5.066314846;5.238943777;5.337148183;4.791623806;4.979010779;5.705486596;5.925240637;5.183281473;5.112034242;4.525415896;4.731448847;5.975399392;6.465887081;6.067468267;5.65317561;5.877226465;6.441820883;6.148515958;6.439263195;6.133325021;6.321536226;6.178951393;5.986852914;5.732656673;6.132927343;6.011231591;6.205228656;6.3281682;5.849054352;5.948891039
Honduras;HND;0.559279761;0.480500375;0.451032823;0.496656062;0.478358838;0.445402544;0.419060153;0.478738122;0.535503132;0.5666494;0.523190812;0.529344676;0.586616185;0.528187131;0.601368545;0.679571989;0.674125746;0.687824187;0.747500404;0.741178534;0.765247108;0.846158244;0.879009101;0.952572211;1.011540648;1.01274101;0.998130542;1.124259174;1.086643766;0.96592643;0.97434316;1.036450889;1.060544;1.070277152;1.061742673;1.099345588;1.058473626
Croatia;HRV;0;0;0;0;0;0;0;0;0;0;0;0;3.587808562;3.641123948;3.54480093;3.676500802;3.720835435;4.16921401;4.446873714;4.430372134;4.328211925;4.743616794;4.991418757;5.341070163;5.198168006;5.241676788;5.24384626;5.528298459;5.242211938;4.916384236;4.696195978;4.652472701;4.228485471;4.136016518;3.988513088;4.118348684;4.189377314
Haiti;HTI;0.133211404;0.132748036;0.139601237;0.147852592;0.147397762;0.148710494;0.130185176;0.137954119;0.151384913;0.150449095;0.143284583;0.138433125;0.123243782;0.092895308;0.024117638;0.113165816;0.12924898;0.168036613;0.150722964;0.157804665;0.158571924;0.182310256;0.208605747;0.194884352;0.219685761;0.225715823;0.226028956;0.251795831;0.248608108;0.231665885;0.21376934;0.207306006;0.214634184;0.22176863;0.266273568;0.2742825;0.274687476
Hungary;HUN;8.109349235;8.08620576;8.114608938;8.338813278;8.516383853;8.085937427;7.85827798;7.956129524;7.38591771;7.259329314;6.713650623;6.418858426;5.824428958;5.978002173;5.684133533;5.844711547;6.019061436;5.916811704;5.762720948;5.743606612;5.467296695;5.592875675;5.518941473;5.82981044;5.684910755;5.751848927;5.697822938;5.566989532;5.458021607;4.840111448;5.022311649;4.872551164;4.556968385;4.276339668;4.190127409;4.512673437;4.639973434
Indonesia;IDN;0.642834907;0.663585605;0.682392202;0.664245142;0.694540654;0.734900514;0.723036368;0.718523953;0.755317196;0.734905615;0.824448069;0.973664977;1.079025844;1.14539966;1.141792274;1.142214229;1.267079215;1.373879011;1.041200125;1.159977954;1.24539825;1.375325404;1.411208735;1.437941508;1.512122784;1.511302112;1.504981339;1.616120599;1.769060263;1.870838684;1.772951392;2.080522126;2.131724694;1.648142071;1.450032294;1.984452414;2.153758127
Isle of Man;IMN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
India;IND;0.449266662;0.473644453;0.477490558;0.50527683;0.506132025;0.543976976;0.570556174;0.595939656;0.629950482;0.676937711;0.709000751;0.738482682;0.768813909;0.780347321;0.80872395;0.841937014;0.898163092;0.916859884;0.918329424;0.959258891;0.976601686;0.968514319;0.964275366;0.989271008;1.021862866;1.06531244;1.118603899;1.189651807;1.306253903;1.427780473;1.393273291;1.468910262;1.590942831;1.585648401;1.723311783;1.784333765;1.817783386
Ireland;IRL;7.693307548;7.541085143;7.329160881;7.323345582;7.22723581;7.553554723;8.058782831;8.530299088;8.465951139;8.549696683;8.883722816;8.884672638;8.721211602;8.74130132;9.100127396;9.135896261;9.596172382;9.911617342;10.3845933;10.69399161;10.83474264;11.38823116;11.04125081;10.6811767;10.75163663;10.44852153;10.09594086;10.10918284;9.596427388;8.925394923;8.784418074;7.780622801;7.737358336;7.542075636;7.300555849;7.636663628;7.930340975
Iran;IRN;3.12807815;2.808454229;3.296156276;3.432557428;3.31316138;3.395526273;3.012567089;3.117042066;3.318084489;3.48773674;3.733864169;3.942536052;3.886820855;3.971862239;4.377417978;4.442225096;4.431486452;4.265270974;4.822565621;5.900224735;5.672323312;5.996135584;5.971039683;6.142390732;6.483369555;6.720066557;7.21905887;7.27992527;7.509406008;7.600675899;7.768594359;7.89249315;8.098531382;8.100277761;8.421686716;8.282075184;8.316701233
Iraq;IRQ;3.336821707;2.287286556;2.12182123;2.615421754;2.646737843;2.871923077;3.001407186;3.252849806;4.088983346;4.310221602;2.865121203;2.551399067;3.212133588;3.342749083;3.650796342;3.689869364;3.344098873;3.186111627;3.272626014;3.170059693;3.083093518;3.525341062;3.499928425;3.553105717;4.33551491;4.216692239;3.59844793;2.22690329;3.281546097;3.608379714;3.772295829;4.453347502;4.843106075;4.994796612;4.842168931;4.702368286;5.191404781
Iceland;ISL;8.181464727;7.596047756;6.8366202;6.530059879;7.578628956;6.744466767;7.343650794;7.532101733;7.400368383;7.526825969;7.842665191;6.856146503;6.967183412;7.49459854;7.553975062;7.280037238;8.222645733;7.763336874;7.667265104;7.456127132;7.693782116;7.373427894;7.550227286;7.485457013;7.683682902;7.513584557;7.568614994;7.414833454;6.677481144;6.447492771;6.168528586;5.896828979;5.842667656;5.866946294;6.059657407;6.007931926;6.154683862
Israel;ISR;5.453220474;5.362384985;5.97399876;5.831467966;5.709022602;5.875169856;6.193553617;6.268060426;6.765210491;7.028822488;7.788833906;7.426619721;8.352571345;8.567717924;8.964758844;9.215445446;9.328559382;9.575293523;9.562081728;9.092962612;9.581779456;9.876810219;9.103871689;9.400877468;8.667993097;8.218088772;8.856488368;8.78433448;9.340093039;8.612472881;9.035223254;8.901888279;9.547967764;8.193932998;7.653847633;7.900584122;7.625351861
Italy;ITA;6.892484981;6.690421638;6.537992115;6.388587127;6.498251684;6.575619372;6.47489765;6.778406129;6.883012515;7.215357675;7.361704582;7.468379928;7.404168932;7.248012993;7.16667249;7.573033273;7.48906561;7.566965198;7.734648761;7.765755082;7.912673166;7.904432663;7.932323042;8.17175128;8.216487201;8.166090128;8.072145596;7.917347216;7.60176497;6.795651486;6.83837457;6.702557614;6.205413858;5.732941879;5.270866786;0;0
Jamaica;JAM;3.90801518;3.375029871;2.783828703;2.839349731;2.230695822;2.160466879;1.929786389;2.266217001;1.895339479;2.799686203;3.112525032;3.179435452;3.134991623;3.221895764;3.26648248;3.622552454;3.792207335;3.921149527;3.724807608;3.790026114;3.88289943;3.969027204;3.803386753;3.937092097;3.915930738;3.831609308;4.17369147;3.486543553;3.597300167;2.718932112;2.548213104;2.735396395;2.593359492;2.798953654;2.536806259;2.619266688;2.830147084
Jordan;JOR;1.987709394;2.378843564;2.454647374;2.75634505;3.000013288;2.944930586;3.078028746;3.085304726;2.860130236;2.716272324;2.98222884;2.666025439;3.083742199;2.880147945;3.091337009;2.954317461;2.99768871;2.973810885;2.941625312;2.895405427;3.02738198;3.067233546;3.175649449;3.214849384;3.44801213;3.65260392;3.52529066;3.522624567;3.256210728;3.175854385;2.916818597;2.827604409;3.021209828;2.871050605;2.978804489;2.827443257;2.628700806
Japan;JPN;8.114017015;7.901592054;7.599902312;7.411085746;7.833248279;7.580675398;7.53411367;7.418518417;8.066694192;8.329948098;8.842659551;8.864025056;9.039672009;8.894836513;9.392973504;9.435087309;9.582394674;9.53044157;9.168631432;9.457269768;9.612522307;9.448215888;9.564757134;9.716352722;9.880903296;9.712112911;9.657546162;9.777692627;9.462190352;8.632099729;9.156018256;9.312693499;9.634347264;9.76591055;9.480766374;9.153641422;8.944372824
Kazakhstan;KAZ;0;0;0;0;0;0;0;0;0;0;0;0;15.9402826;13.32616034;12.42504128;10.69613331;9.08564399;8.442824802;8.447971111;7.803452018;7.934854181;8.873851074;9.000333671;9.538517359;11.52689249;11.7071662;12.58362425;14.35971247;14.85305787;13.25676292;15.22798733;15.64629686;14.46941789;15.42931652;14.36783614;13.80005416;13.89268146
Kenya;KEN;0.377484049;0.382519188;0.264641054;0.252865529;0.225615573;0.189649356;0.201819997;0.241984375;0.216176403;0.226398569;0.245449919;0.197394121;0.218779907;0.242865188;0.24328279;0.272037578;0.326303852;0.280987008;0.331782383;0.327095324;0.325921833;0.285223579;0.236088309;0.194776581;0.21393672;0.233787564;0.254310303;0.25399794;0.257386809;0.302043563;0.28965606;0.311682104;0.282818574;0.292909589;0.309143145;0.35545402;0.36511748
Kyrgyzstan;KGZ;0;0;0;0;0;0;0;0;0;0;0;0;2.465564955;1.890047158;1.366059223;0.993058723;1.230414614;1.194640576;1.248733068;0.965159491;0.946245305;0.787517745;0.993404532;1.078294172;1.150808862;1.083209042;1.055464127;1.258434439;1.440269803;1.261546635;1.171873015;1.388440866;1.806948388;1.720789566;1.76327684;1.75381205;1.609873016
Cambodia;KHM;0.042730219;0.044548269;0.048753425;0.051143676;0.055143946;0.054185937;0.05435357;0.05322867;0.053466774;0.051895486;0.140541961;0.140532886;0.140219406;0.139019468;0.14322693;0.145563149;0.147242031;0.136312463;0.168168842;0.159495705;0.162605853;0.181496489;0.174678089;0.185116119;0.187188214;0.209134707;0.222560526;0.253313204;0.280759695;0.332001098;0.358188238;0.358846655;0.369169716;0.37289047;0.437653585;0.555905459;0.629141866
Kiribati;KIR;0.494696548;0.488087315;0.421584246;0.356405812;0.350663012;0.343856469;0.279902298;0.327177016;0.3184588;0.310530253;0.303895028;0.298567009;0.343324506;0.387447831;0.382626842;0.377442971;0.371798284;0.365844838;0.359703762;0.353565058;0.391049339;0.341716269;0.462023939;0.495345303;0.526757202;0.635494178;0.699638553;0.607829934;0.668340742;0.54498167;0.570035073;0.525217707;0.482636082;0.4758365;0.536351254;0.561967006;0.58659486
St. Kitts and Nevis;KNA;1.188352121;1.280287689;1.544614233;1.208607011;1.216597943;1.226011367;1.414498903;1.340245121;1.624443187;1.635674283;2.641405862;2.633490998;2.703546239;2.763107362;2.907660147;3.050241224;3.108212469;3.336981123;3.478241758;3.698775847;3.90964771;3.946370118;4.384032944;4.328356904;4.591369298;4.226457782;4.260980711;4.529150704;4.49070115;4.602707875;4.489196303;4.672565835;4.410897937;4.444583532;4.549806995;4.583391923;4.616688295
Korea. South;KOR;3.537650534;3.60873747;3.608409089;3.781078933;4.056610689;4.370304926;4.426967249;4.628848877;5.280829355;5.555998042;5.760374252;6.039462229;6.498142885;7.284858219;7.706677234;8.311071381;8.869490025;9.35798162;7.882070871;8.577710247;9.52093176;9.503744234;9.77299975;9.734649494;10.03018386;9.607193744;9.716605676;10.18156704;10.34742286;10.32010949;11.43631663;11.80296873;11.63282456;11.74920084;11.57034541;11.70939764;12.11106978
Kuwait;KWT;18.02853632;17.5180636;14.04149584;13.70327806;17.17030052;16.80425339;19.27651107;16.23087726;16.17557991;17.1471982;18.0922302;7.352789057;0;0;0;34.13762741;30.82849876;32.11253695;28.258697;27.68049165;26.18923263;27.40553716;27.24771864;27.72100585;28.8728348;31.51568145;31.07802552;30.0460336;31.14868474;30.94737447;29.95609021;27.35382032;30.01509382;26.8891593;23.94268372;24.24244895;24.95251303
Laos;LAO;0.057399857;0.045239375;0.046360525;0.051486531;0.051124887;0.055682668;0.055089112;0.054457654;0.052896294;0.055817746;0.120554978;0.12476674;0.132001704;0.131759606;0.133955186;0.1384635;0.153310261;0.158288344;0.161089624;0.163200484;0.181844957;0.197938399;0.216285235;0.222914336;0.230555289;0.237169827;0.307356698;0.315815042;0.359627527;0.452662816;0.502886226;0.523975407;0.555922464;0.639635002;0.685930929;1.341977291;2.594704584
Lebanon;LBN;2.386660662;2.448151372;2.345572895;2.791430594;2.673046496;3.037863571;2.916101188;2.986698076;2.853366981;2.953570223;2.930414221;2.901764928;3.367630193;3.594559792;3.726953417;3.841205312;3.801399742;4.267981513;4.499459594;4.392260082;3.96780298;4.05198345;3.82639971;4.142988236;3.676326844;3.449448291;3.037758682;2.823701625;3.615635351;4.336682162;4.047494872;3.934610617;4.086336812;3.817892305;3.843598231;3.745767203;3.694800615
Liberia;LBR;1.102276253;1.010953052;0.302283558;0.345804328;0.331679035;0.336664408;0.338085246;0.355917571;0.383178928;0.316836393;0.227872376;0.181540081;0.194193315;0.215193107;0.212286175;0.208040355;0.20197984;0.195472276;0.192273149;0.145337355;0.1506216;0.153933391;0.145480802;0.152540511;0.177757027;0.208526044;0.20707489;0.186426514;0.151442406;0.128936295;0.197892457;0.214500865;0.236743165;0.211474663;0.280944282;0.277142723;0.302199709
Libya;LBY;8.356907326;8.606183917;8.838635132;8.41402898;7.63991977;8.110643322;8.526290887;7.924283742;8.624350958;8.621679816;8.290020355;9.432500074;8.01146169;8.190561021;9.090315405;9.299399571;8.768172089;8.787747848;8.750508392;8.457293753;8.793313638;8.836642938;8.647907853;8.747749285;8.819186138;8.986297415;9.0490347;8.361671805;9.245049472;9.452084811;9.997526326;6.355021474;8.381464264;8.902413296;9.350737979;8.88024053;7.788506729
St. Lucia;LCA;0.964819813;0.798308633;0.93957252;0.837733755;0.914596273;1.016642375;1.027738636;1.12092682;1.237300082;1.215239933;1.169018983;1.204914461;1.06057421;1.610924001;1.769263111;2.097283312;2.168160501;2.016797758;1.917122486;2.152953321;2.222722023;2.202346708;1.817487703;2.238622064;2.198169526;2.243952588;2.217304285;2.296810408;2.329472799;2.235702963;2.317086481;2.318717814;2.304252573;2.292998259;2.282928389;2.292821813;2.301754211
Liechtenstein;LIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.978391118;1.964224296;1.539591905;1.630049453;1.414542749;1.502253175;1.489278172;1.280686672;1.370109421;1.363269425
Sri Lanka;LKA;0.226812161;0.264109516;0.290261849;0.310623365;0.243493505;0.244598449;0.225711611;0.24477582;0.206834039;0.203641802;0.223290759;0.238183026;0.292337505;0.281292875;0.305406396;0.323625417;0.384522854;0.412343687;0.421521521;0.46173278;0.545238127;0.552229542;0.579987695;0.576258098;0.634395262;0.619140825;0.608064532;0.622623506;0.610861328;0.65473331;0.654610165;0.742076616;0.786362791;0.724493029;0.862657426;0.959155699;1.101846767
Lesotho;LSO;0;0;0;0;0;0;0;0;0;0;0.865230577;0.877535022;0.890885016;0.897513824;0.900337072;0.900044138;0.898602123;0.899960062;0.903203779;0.90416298;0.910975677;0.922271017;0.939409182;0.957470664;0.988986211;1.008551115;1.02458015;1.044591584;1.070318032;1.114768324;1.141124815;1.162072116;1.190188537;1.194904756;1.18977047;1.139803819;1.210551224
Lithuania;LTU;0;0;0;0;0;0;0;0;0;0;0;0;5.985945298;4.750772617;4.746758126;4.46514675;4.367884612;4.290482015;4.563434349;3.885259168;3.475729068;3.712622788;3.817099115;3.754816757;3.922093528;4.184042091;4.329871871;4.693696086;4.69291649;3.958100057;4.348616303;4.553301311;4.629509672;4.273657237;4.378090123;4.504048662;4.519456418
Luxembourg;LUX;30.28056845;25.81383257;24.23766363;22.67666333;24.39670435;24.99959095;24.45960826;23.38176129;23.90988084;25.613572;26.19765877;27.43143411;26.95725378;27.14211963;25.29153813;20.35302784;20.37000905;18.92729765;17.32046621;17.85476973;18.88551226;19.93273314;21.1057455;21.93071098;24.5990264;24.82464668;24.01285765;22.95728271;22.38547222;20.87712517;21.6351358;21.01807669;19.95299522;18.49831971;17.36871291;16.24258432;15.44261306
Latvia;LVA;0;0;0;0;0;0;0;0;0;0;0;0;5.410019286;4.688021644;4.329277649;3.799723226;3.723377456;3.475799381;3.345920924;2.836366473;2.682622965;2.988928918;2.992111413;3.221510038;3.271442282;3.352846325;3.611860039;3.779785259;3.629405756;3.376490018;3.849593455;3.541113332;3.471747548;3.518240904;3.474283046;3.543636572;3.574298418
Macao SAR. China;MAC;2.218027395;2.199841396;1.927248983;2.613955414;2.225137725;2.586921479;2.964951572;3.153205919;3.006552921;3.096393145;3.007765962;3.090174365;2.985736011;3.189565612;3.368067062;3.1960323;3.579625445;3.709467002;3.804721984;3.628584335;3.814594817;3.851732437;3.382502156;3.330992144;3.639030783;3.789588243;3.282335525;2.703853831;2.19917941;3.594551672;2.29605235;2.742767305;2.385985721;2.203863367;2.671617464;3.471586238;3.37478216
St. Martin;MAF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morocco;MAR;0.797604123;0.774234798;0.812946849;0.827907876;0.809643005;0.794059143;0.821632191;0.857975254;0.885930658;0.94100462;0.930369177;0.964785916;0.995070398;1.057540291;1.092328125;1.100606018;1.115092633;1.127003909;1.119911024;1.146279443;1.177518232;1.294879753;1.29874199;1.261163325;1.438174638;1.502894463;1.539548743;1.613007427;1.677409361;1.643708259;1.730134712;1.729589819;1.78309277;1.749552115;1.751330788;1.767614953;1.744435849
Monaco;MCO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Moldova;MDA;0;0;0;0;0;0;0;0;0;0;0;0;7.009736558;5.214760013;4.090970243;3.790826632;3.910436495;2.418413885;2.13696168;1.537025021;1.201520769;1.273345943;1.369532218;1.478262218;1.573120121;1.695033536;1.734128215;1.628400075;1.666025445;1.588756037;1.723619573;1.755390262;1.722277788;1.748394371;1.725073242;1.743892638;1.825536995
Madagascar;MDG;0.185525976;0.114448837;0.110000521;0.068677052;0.088854961;0.104943263;0.110164585;0.120881549;0.11785404;0.082655628;0.080620277;0.085051863;0.080188282;0.07984657;0.09569838;0.095788177;0.096800633;0.113476761;0.115887651;0.119253819;0.118846962;0.107117169;0.073711326;0.098470636;0.101546442;0.094991068;0.089148783;0.093403772;0.094441905;0.08610778;0.09257807;0.110462134;0.123892669;0.138143811;0.139903171;0.150407888;0.156876974
Maldives;MDV;0.278027699;0.29098911;0.28066364;0.291289349;0.320875034;0.348248627;0.411048384;0.39735406;0.454474819;0.575853309;0.772318268;0.670351816;0.977804584;0.816215659;0.796571033;0.981179591;1.117716054;1.250862258;1.12009089;1.541730798;1.614331527;1.61380481;2.019314311;1.671867928;2.144134419;1.881642512;2.317859946;2.3303796;2.455685219;2.500713077;2.556735223;2.592472963;2.797073284;2.629413874;3.026224383;2.861600519;3.03839853
Mexico;MEX;3.961751778;4.099403604;4.289944895;3.829532781;3.73389481;3.796893825;3.795908929;3.880765463;3.800867772;4.393378554;3.793373018;3.881986429;3.84378479;3.830377124;3.912978646;3.630863982;3.719042582;3.908311625;4.050613546;4.016948975;4.028144635;4.117498953;4.075235494;4.270511506;4.2224472;4.399422979;4.455657766;4.401555404;4.451117906;4.232033444;4.069560416;4.187104495;4.232175308;4.126499656;4.000652984;3.963191128;3.943827403
Marshall Islands;MHL;0;0;0;0;0;0;0;0;0;0;1.008461848;1.060614825;1.563752665;1.692540788;1.67959773;1.744217849;1.741594602;1.744459861;1.820537771;1.745393967;1.950800938;1.996732916;2.100630132;1.989355732;2.15404949;2.057204387;2.169939211;2.224367094;2.284775875;2.34688;2.407107121;2.464948435;2.392210448;2.447328673;2.501145525;2.489823987;2.477058976
North Macedonia;MKD;0;0;0;0;0;0;0;0;0;0;0;0;5.550308022;5.128922072;5.197854068;5.391635556;5.902020817;5.318218962;6.274912192;5.79106587;5.928994176;5.873397943;5.336934241;5.507394958;5.440652819;5.47485309;5.30197113;4.596564099;4.548023449;4.203943957;4.154446162;4.490665563;4.249897073;3.78522514;3.628569985;3.414233829;3.388998171
